#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.tuftsdaily.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.lapresse.tn/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.lavozdelsur.es/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.donau-zeitung.de/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://theobjective.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.cronachemaceratesi.it/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.gsdmagazine.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.omantribune.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://kamunikat.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.americanbanker.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.dehir.hu/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://mauinow.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.revistas.usp.br/caligrama
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.thecitizenvt.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://animaliavegetaliamineralia.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.cronicaviva.com.pe/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.theeastcarolinian.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www1.nas.gov.ua/SVIT/Pages/default.aspx
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.anarasaavis.fi/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.oberhessische-zeitung.de/index.htm
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://geekwire.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://irtafax.com.ua/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.oppidanpress.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://catalunyadiari.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.educationtimes.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.spectator.sk/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://gallica.bnf.fr/ark:/12148/cb32832672n/date
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ama-assn.org/amednews/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://hnrb.voc.com.cn/hnrb_epaper/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://klvtnews.wordpress.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.vancouverobserver.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://agenda.liternet.ro/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.lesoirdalgerie.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.essexlive.news/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://ukrdolya.com.ua/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://ictnews.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.eastbaytimes.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.4bcaonline.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://kristeligt-dagblad.dk/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.statesville.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.cariacica.es.gov.br/publicacoes/diario-oficial
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://qconline.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.aasanetidende.no/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.vijesti.me/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.vogue.com.tw/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.timesjournalonline.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.cnbc.com/street-signs-asia/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://monitorulapararii.ro/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.lioznonews.by/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://news.pts.org.tw/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://tsc.com.ar/wordpress
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.ka-news.de/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.pravda.com.ua/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.aucklandmuseum.com/collections-research/collections/record/am_library-manuscriptsandarchives-16737
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.dbsv.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.sozcu.com.tr/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://mairie14.paris.fr/pages/les-publications-du-14e-11262
random=RANDOM;all=1;keep_all=1;depth=1;url=https://feedbin.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.fuquay-varinaindependent.com/garner_news/front/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.dainiknavajyoti.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.theportugalnews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.i-bejar.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.fergusfallsjournal.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.fraternitebj.info/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://buffalobeast.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.belpatriot.by/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://epaper.hubeidaily.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.lancasterfarming.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.meydan.tv/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.bernerzeitung.ch/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.nt.se/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.slavasev.ru/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.tv2ostjylland.dk/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://cruwsible.com.au/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.theshorthorn.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.mun.ca/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.gehoerlosenzeitung.de/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.mowiawieki.pl/gazeta.html?id%5Fgazetanazwa=1
random=RANDOM;all=1;keep_all=1;depth=1;url=https://nebraskaexaminer.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.spsrasd.info/news/en
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.fnlondon.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.aucklandmuseum.com/collections-research/collections/record/am_library-manuscriptsandarchives-16668
random=RANDOM;all=1;keep_all=1;depth=1;url=https://maduradas.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://ds.ub.uni-bielefeld.de/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://juneauempire.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.brivalatvija.lv/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://diariooficial.americana.sp.gov.br/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.gazetteandherald.co.uk/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://logoysk.by/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.punkt.ch/it/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.albtoday.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://newview.ar/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://paradisepapers.de/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.sudarshannews.in/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.hoffmann-und-campe.de/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.suikei.co.jp/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.sana.sy/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.kosova-24.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.thewashingtondailynews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.meathecho.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.farodevigo.es/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www2.bauru.sp.gov.br/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.shyn.ru/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://thesouthern.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.pennlive.com/lehighvalley-generalent/index.ssf/2008/03/what_is_this_exposed_thing_in.html
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.thereporteronline.net/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.lasemainedansleboulonnais.fr/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.samadet.com/Vie-municipale/Le-bulletin-municipal
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.vecernji.hr/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://hillsborotribune.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.nyatider.nu/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.eltiempo.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://visir.is/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.pesterlloyd.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.corren.se/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://aurora-israel.co.il/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://kanzori.ru/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.aucklandmuseum.com/collections-research/collections/record/am_library-manuscriptsandarchives-16766
random=RANDOM;all=1;keep_all=1;depth=1;url=http://ubgeneration.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.saratogian.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.epolistorino.it/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://diyarname.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.ntb.no/bilder
random=RANDOM;all=1;keep_all=1;depth=1;url=https://neitileu.no/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.carthagepress.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.prensa-latina.cu/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.mlive.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://combatlemedia.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://memoria.bn.br/DocReader/docmulti.aspx?bib=110523
random=RANDOM;all=1;keep_all=1;depth=1;url=https://doem.org.br/ba/catu/diarios
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.novanewsnow.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.rantalakeus.fi/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.dogv.gva.es/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.iapsop.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ajnews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.respublika.lt/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://intoday.in/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.rivesudexpress.ca/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://holod.media/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://diariooficial.palmas.to.gov.br/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.cspinet.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://thedailyguardian.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://multiplayer.it/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.bizjournals.com/seattle/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.dewezet.de/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://islandtimes.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.cbsnews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://ing.dk/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://thevermontstandard.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://missoulian.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.bbc.co.uk/programmes/p00ly0k7
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ijsselbode.nl/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.flightsim.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ftd.de/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.greenocktelegraph.co.uk/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.agupdate.com/iowafarmertoday/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://gazettereview.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.m24tv.ma/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://puumalalehti.fi/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://zhn.com.mx/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.today.com/3rd-hour-today
random=RANDOM;all=1;keep_all=1;depth=1;url=https://hal-zoria.io.ua/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.hrvatskarijec.rs/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.dartreview.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.psv.org.ua/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.prabhasakshi.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.elle.fr/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.wn.de/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.alconareview.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.lakegeorgemirror.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.al-fadjr.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.nwt.se/arvika
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.recorder.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://austinchronicle.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.andoyposten.no/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://lausitz.20-cent.de/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://dagbladdewest.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://tokfm.pl/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.51ldb.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://detroitnews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.metrovaartha.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://silverbelt.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.eltribuno.info/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://mairie11.paris.fr/pages/votre-journal-municipal-le-onzieme-en-mouvement-9938
random=RANDOM;all=1;keep_all=1;depth=1;url=https://observador.pt/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://daraj.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.poradnica.com.ua/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.cumberlandnewsnow.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.kaarina-lehti.fi/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.harjuelu.ee/
#REASON=WAYBACK#random=RANDOM;all=1;keep_all=1;depth=1;url=https://web.archive.org/web/*/http://www.letarnlibre.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.thecharlotteweekly.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ijmuidercourant.nl/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.altinget.no/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://tageblatt.lu/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.myaireurbaine.info/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.lefigaro.fr/lefigaromagazine
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.jawapos.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ville-moulins.fr/que-faire-a-moulins/magazine-de-la-ville.html
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.goodmorningamerica.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://michiganadvance.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://sistemas.semad.saoluis.ma.gov.br/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://wrp.org.uk/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.feedreader.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.sudeten.de/seite/594008/sudetendeutsche-zeitung.html
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.kathimerini.com.cy/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.investingcube.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.as-salam.ru/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.sharpweb.org/main/sharp-news/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.rionegro.com.ar/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.longislandadvance.net/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.cedarstreettimes.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://hwsw.hu/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.fromestandard.co.uk/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ami.mr/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.thehillpostonline.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.pointe-claire.ca/fr/bulletin-municipal/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://trad.cn.rfi.fr/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.al-watan.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.theguardian.com/news/series/pegasus-project
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.reavisa.no/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://subela.cl/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.tageblatt.lu/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://capitalgazette.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.3ain.net/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.alnadwah.com.sa/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.soutalomma.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.duclarion.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ablon-sur-seine.fr/?-Journal-Municipal
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.wisconsinwatch.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://thecurrent-online.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://arskmedia.ru/page/kollektiv
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.aucklandmuseum.com/collections-research/collections/record/am_library-manuscriptsandarchives-16665
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://ibtimes.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.das-parlament.de/2022/49_50
random=RANDOM;all=1;keep_all=1;depth=1;url=https://odinweek.ru/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.insideedition.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://kontact.kde.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://laikovima.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://tv.cctv.com/lm/xwzbj/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.ufrgs.br/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.lagrandeobserver.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.rebelnews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.razon.com.mx/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.zugerwoche.ch/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://wickedlocal.com/natick
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.chickashanews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://bcc.lib.hkbu.edu.hk/artcollection/iln-sphere-080/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.thezapatatimes.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.oberhessische-zeitung.de/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://riverdale.me/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.bielarus.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.paz-online.de/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.silskivisti.kiev.ua/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.thejewishadvocate.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.glassrpske.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.mk.ru/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.admin.ch/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.hs.fi/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://epaper.tyrbw.com/tywb/paperindex.htm
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://penge.dk/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.aucklandmuseum.com/collections-research/collections/record/am_library-manuscriptsandarchives-16700
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.onemk.co.uk/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://pte.au.poznan.pl/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.argenteuil.fr/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://badrnewspaper.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.tagesschau.de/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://barnanews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.rutgersmedium.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.gopbi.com/partners/pbpost/epaper/editions/today/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://notimex.gob.mx/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://legisladocexterno.curitiba.pr.gov.br/DiarioConsultaExterna_Pesquisa.aspx
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.enidnews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.welt.de/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://voices.revealdigital.com/cgi-bin/independentvoices?a=cl&cl=CL1&sp=CJBHGII&ai=1
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.saipantribune.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://brema.suub.uni-bremen.de/zeitungen17/periodical/titleinfo/967576
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.bizjournals.com/portland/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.dailytownsman.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.newswatchdirect.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.artear.com/es/comercial/cable/todo-noticias/argentina-penelope
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.burgesshill.gov.uk/council-its-services/about-town-magazine/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.dna.fr/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://tvr.by/rus/ntv.asp
random=RANDOM;all=1;keep_all=1;depth=1;url=http://inodintsovo.ru/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.stormlake.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ozgur-gundem.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.dca.gob.gt/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://indubnacity.ru/
random=RANDOM;all=1;keep_all=1;depth=1;url=https://qns.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.lesoir.be/102446/soirmag
random=RANDOM;all=1;keep_all=1;depth=1;url=https://www.xunta.gal/diario-oficial-galicia
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://tehelka.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.oenewsletter.org/OEN/index.php
